Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_43_985.jpg;0;1;0;0.3420096;94.82877;82.42316;0.4436822;215.6943;-0.001145065
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_44_053.jpg;0;1;0;0.3927978;94.79845;82.40147;0.7602902;215.6502;-0.000594679
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_44_120.jpg;0;1;0;0.4407811;94.77261;82.38299;1.019431;215.7085;-0.001127026
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_44_186.jpg;0;0.9010803;0;0.5103443;94.74454;82.36292;1.271042;215.7038;-0.0006414485
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_44_252.jpg;0;0.7018438;0;0.5428038;94.70847;82.33671;1.277467;215.7228;-0.003475989
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_44_319.jpg;0;0.5008558;0;0.6035295;94.68102;82.31694;1.130079;215.7342;-0.0004534954
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_44_386.jpg;0;0.3013264;0;0.6361063;94.65255;82.29663;0.9960786;215.7062;0.0008560909
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_44_454.jpg;0;0.1004763;0;0.6292243;94.61436;82.26925;0.8137004;215.5887;0.009788567
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_44_520.jpg;0;0;0;0.6319771;94.58552;82.2486;0.6750906;215.5872;0.01398125
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_44_587.jpg;0;0;0;0.6295449;94.55689;82.22813;0.5276735;215.5872;0.01740996
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_44_653.jpg;0;0;0;0.6276057;94.51893;82.20097;0.3269271;215.5872;0.02095263
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_44_719.jpg;0;0;0;0.6255988;94.49052;82.18064;0.1795334;215.5872;0.0228451
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_44_786.jpg;0;0;0;0.6228263;94.46212;82.16033;0.0394683;215.5873;0.02410214
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_44_853.jpg;0;0;0;0.6206832;94.42416;82.13319;359.8699;215.5873;0.02484622
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_44_920.jpg;0;0;0;0.6184939;94.3956;82.11275;359.7589;215.5873;0.02476017
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_44_987.jpg;0;0;0;0.6155179;94.36691;82.09224;359.6638;215.5873;0.02417753
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_45_054.jpg;0;0;0;0.6132545;94.32846;82.06473;359.5633;215.5873;0.02272548
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_45_120.jpg;0;0;0;0.6100248;94.29931;82.04397;359.5162;215.5852;0.01361237
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_45_187.jpg;0;0;0;0.6076073;94.27;82.02306;359.4901;215.5836;0.001705347
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_45_253.jpg;0;0;0;0.6052651;94.2308;81.99493;359.482;215.5849;-0.005291131
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_45_320.jpg;-1.534864;0;0;0.602182;94.20121;81.97392;359.4912;215.5671;359.9873
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_45_386.jpg;0;0;0;0.5998253;94.17162;81.95275;359.5128;215.5605;359.9853
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_45_453.jpg;0;0;0;0.597577;94.13216;81.92454;359.5551;215.5603;359.9842
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_45_520.jpg;0;0;0;0.5946931;94.10259;81.9034;359.5934;215.5603;359.9838
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_45_588.jpg;0;0;0;0.5925646;94.06325;81.87527;359.6499;215.5603;359.9839
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_45_654.jpg;0;0;0;0.590466;94.03384;81.85424;359.6941;215.5603;359.9843
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_45_724.jpg;0;0;0;0.5877131;94.00452;81.83327;359.7383;215.5603;359.985
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_45_788.jpg;0;0;0;0.5856809;93.96563;81.80547;359.7949;215.5603;359.9863
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_45_855.jpg;0;0;0;0.5836746;93.93661;81.78474;359.8341;215.5603;359.9875
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_45_921.jpg;0;0;0;0.5810362;93.90775;81.7641;359.8698;215.5603;359.9889
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_45_988.jpg;0;0;0;0.5790818;93.8695;81.73676;359.9105;215.5603;359.9908
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_46_054.jpg;0;0;0;0.5771455;93.84101;81.71638;359.9355;215.5603;359.9923
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_46_121.jpg;0;0;0;0.5745872;93.81268;81.69614;359.9554;215.5603;359.9939
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_46_188.jpg;0;0;0;0.5726829;93.77516;81.66932;359.9743;215.5603;-0.004064928
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_46_255.jpg;0;0;0;0.5707882;93.74722;81.64935;359.9828;215.5603;-0.002590965
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_46_321.jpg;0;0;0;0.5682731;93.71941;81.62949;359.9868;215.5603;-0.001196518
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_46_388.jpg;0;0;0;0.5663925;93.68259;81.60315;359.986;215.5603;0.0005027684
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_46_455.jpg;0;0;0;0.5645152;93.65513;81.58352;359.9814;215.5603;0.001636395
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_46_506.jpg;0;0;0;0.5632648;93.6369;81.57049;359.9767;215.5603;0.00231777
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_46_572.jpg;0;0;0;0.560765;93.60059;81.54455;359.9641;215.5603;0.003490885
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_46_638.jpg;0;0;0;0.5588903;93.57351;81.52518;359.9526;215.5603;0.004200466
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_46_705.jpg;0;0;0;0.5563901;93.54653;81.50589;359.94;215.5603;0.004761386
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_46_772.jpg;0;0;0;0.5545142;93.51072;81.48029;359.9222;215.5603;0.005281269
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_46_839.jpg;0;0;0;0.5526378;93.48396;81.46117;359.9089;215.5603;0.00550616
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_46_905.jpg;0;0;0;0.5501356;93.45729;81.4421;359.896;215.5603;0.005599743
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_46_971.jpg;0;0;0;0.5482593;93.42186;81.41676;359.8801;215.5603;0.005536574
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_47_041.jpg;0;0;0;0.5463842;93.39537;81.39783;359.8695;215.5603;0.00536359
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_47_106.jpg;0;0;0;0.5438869;93.36896;81.37896;359.8602;215.5603;0.005096734
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_47_172.jpg;0;0;0;0.542017;93.33385;81.35385;359.8501;215.5603;0.004617724
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_47_239.jpg;0;0;0;0.5401508;93.30759;81.33508;359.8445;215.5603;0.004187515
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_47_306.jpg;-2.997999;0;0;0.5375826;93.28115;81.31674;359.84;215.489;359.9933
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_47_373.jpg;-5.994889;0;0;0.5352661;93.24541;81.29336;359.8347;215.2161;359.9554
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_47_439.jpg;-8.999418;0;0;0.5326606;93.21828;81.2767;359.8301;214.8837;359.9106
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_47_523.jpg;-12.00873;0;0;0.5287251;93.18166;81.25551;359.8301;214.2973;359.8419
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_47_589.jpg;-15;0;0;0.5234488;93.14457;81.23582;359.8365;213.5425;359.7634
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_47_656.jpg;-15;0;0;0.5200161;93.11666;81.22159;359.8451;212.9563;359.7103
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_47_722.jpg;-15;0;0;0.5161581;93.08873;81.20767;359.8579;212.3732;359.6671
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_47_789.jpg;-15;0;0;0.5133952;93.05149;81.18973;359.8757;211.5984;359.62
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_47_856.jpg;-15;0;0;0.5106418;93.02358;81.17672;359.8884;211.0203;359.5926
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_47_923.jpg;-15;0;0;0.5071195;92.99573;81.16405;359.9008;210.4459;359.5734
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_47_990.jpg;-15;0;0;0.5045666;92.95866;81.14775;359.9138;209.6847;359.5569
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_48_057.jpg;-15;0;0;0.5020263;92.93094;81.13598;359.9205;209.1176;359.5511
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_48_124.jpg;-15;0;0;0.4987319;92.90329;81.12454;359.925;208.5544;359.5512
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_48_190.jpg;-15;0;0;0.496314;92.86652;81.10986;359.9264;207.8085;359.558
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_48_257.jpg;-13.52087;0;0;0.4939013;92.83908;81.09904;359.925;207.2832;359.5717
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_48_323.jpg;-10.50176;0;0;0.4920593;92.81185;81.088;359.9228;206.8455;359.5998
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_48_390.jpg;-7.501021;0;0;0.4909173;92.77589;81.07272;359.9196;206.4221;359.6602
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_48_457.jpg;-4.488582;0;0;0.4895647;92.74921;81.06079;359.9168;206.224;359.7212
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_48_541.jpg;-1.498088;0;0;0.4874394;92.71405;81.04434;359.9122;206.1009;359.8177
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_48_607.jpg;0;0;0;0.4849367;92.68799;81.03165;359.9082;206.0953;359.8971
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_48_678.jpg;0;0;0;0.4832247;92.65337;81.01479;359.9026;206.0953;-0.004726618
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_48_740.jpg;0;0;0;0.4809317;92.62751;81.0022;359.8984;206.0954;0.06156741
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_48_808.jpg;0;0;0;0.4792112;92.59316;80.98549;359.8932;206.0954;0.1387074
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_48_874.jpg;0;0;0;0.4774962;92.5675;80.97299;359.8896;206.0956;0.1874374
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_48_940.jpg;0;0;0;0.4752264;92.54193;80.96054;359.8864;206.0956;0.2280072
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_49_008.jpg;0;0;0;0.4735309;92.50786;80.94402;359.8878;206.0942;0.2643757
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_49_074.jpg;0;0;0;0.4717567;92.48237;80.93161;359.8921;206.0938;0.2808792
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_49_141.jpg;0;0;0;0.4695225;92.45696;80.91922;359.8975;206.0935;0.2891832
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_49_207.jpg;0;0;0;0.4679004;92.42322;80.90276;359.9047;206.0934;0.2894011
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_49_274.jpg;0;0;0;0.466312;92.39804;80.89046;359.9089;206.0935;0.2828647
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_49_341.jpg;0;0;0;0.4642148;92.37297;80.8782;359.912;206.0936;0.2711599
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_49_408.jpg;0;0.1988489;0;0.4503971;92.34048;80.86233;359.8951;206.112;0.2486943
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_49_475.jpg;0;0.4007265;0;0.4563345;92.31525;80.84997;359.9057;206.1487;0.2280329
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_49_559.jpg;0;0.6013684;0;0.5076471;92.27682;80.8311;0.0385579;206.4412;0.1965147
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_49_625.jpg;0;0.8519987;0;0.5491388;92.24513;80.81532;0.2002057;206.6774;0.1731561
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_49_691.jpg;0;1;0;0.5954471;92.19697;80.79155;0.5050853;206.7631;0.1063385
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_49_758.jpg;0;1;0;0.6496664;92.15697;80.77165;0.7800853;206.753;0.04073169
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_49_825.jpg;0;1;0;0.7129486;92.11446;80.75017;1.063981;206.7927;359.9782
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_49_892.jpg;0;0.8994957;0;0.7493173;92.05718;80.7198;1.325348;206.8733;-0.00160862
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_49_962.jpg;0;0.7000582;0;0.7867111;92.01495;80.69865;1.26508;206.9241;-0.002266307
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_50_025.jpg;0;0.4990207;0;0.8485087;91.97102;80.67656;1.162248;206.9028;-0.0002170099
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_50_093.jpg;0;0.2987268;0;0.8669909;91.91024;80.64602;1.051339;206.9006;-0.000170997
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_50_159.jpg;-1.477751;0.09920545;0;0.8776675;91.86405;80.62305;0.9642157;206.8643;-0.0002354081
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_50_225.jpg;-4.487405;0;0;0.8756775;91.81861;80.60128;0.8405389;206.6771;359.992
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_50_292.jpg;-7.489096;0;0;0.8722135;91.75785;80.57438;0.6507992;206.1654;359.9395
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_50_359.jpg;-4.498886;0;0;0.8691284;91.71263;80.55429;0.4997569;205.8421;359.9039
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_50_424.jpg;-1.511122;0;0;0.866032;91.66787;80.53369;0.3457169;205.6689;359.8855
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_50_493.jpg;0;0;0;0.8632905;91.60882;80.50536;0.1431408;205.65;359.8884
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_50_576.jpg;0;0;0;0.8604167;91.54988;80.47704;359.9532;205.6496;359.8956
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_50_642.jpg;0;0;0;0.8555072;91.50564;80.45578;359.8242;205.6495;359.9029
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_50_709.jpg;0;0;0;0.8525021;91.44655;80.4274;359.6747;205.6494;359.9146
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_50_776.jpg;0;0;0;0.8494632;91.40206;80.4059;359.5898;205.6526;359.9332
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_50_843.jpg;0;0;0;0.8449994;91.35732;80.38435;359.5301;205.6548;359.9567
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_50_910.jpg;0;0;0;0.8418582;91.29745;80.35553;359.4807;205.6569;359.9903
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_50_976.jpg;0;0;0;0.8387185;91.25237;80.33398;359.464;205.6553;0.008982759
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_51_042.jpg;0;0;0;0.8344182;91.20721;80.31233;359.4649;205.6548;0.02322801
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_51_109.jpg;0;0;0;0.8314025;91.14693;80.28347;359.4862;205.6531;0.03519932
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_51_176.jpg;0;0;0;0.8282459;91.10175;80.26179;359.514;205.653;0.04157339
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_51_243.jpg;-1.519856;0;0;0.8243122;91.05657;80.24026;359.5474;205.6312;0.04293569
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_51_310.jpg;0;0;0;0.8212966;90.99655;80.21153;359.5976;205.6207;0.04647098
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_51_377.jpg;0;0;0;0.8184133;90.95169;80.19003;359.6378;205.6205;0.04828906
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_51_443.jpg;0;0;0;0.8146164;90.90697;80.16859;359.6785;205.6205;0.04896369
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_51_510.jpg;0;0;0;0.8118029;90.84761;80.14014;359.7314;205.6205;0.04824122
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_51_577.jpg;0;0;0;0.8090173;90.8033;80.1189;359.7686;205.6205;0.04661842
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_51_643.jpg;0;0;0;0.8053432;90.75919;80.09775;359.8029;205.6205;0.04419433
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_51_710.jpg;0;0;0;0.8026147;90.7007;80.06969;359.8427;205.6205;0.03992729
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_51_777.jpg;0;0;0;0.7999069;90.65708;80.04878;359.8676;205.6205;0.03611162
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_51_844.jpg;-3.009167;0;0;0.7962031;90.61341;80.02856;359.8876;205.523;0.01736131
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_51_910.jpg;-6.012966;0;0;0.792873;90.55491;80.00336;359.9046;205.1382;359.9572
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_51_978.jpg;-9.015454;0;0;0.789145;90.51085;79.98594;359.9092;204.667;359.8867
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_52_044.jpg;-12.12661;0;0;0.783502;90.46667;79.96984;359.9065;204.0535;359.797
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_52_110.jpg;-15;0;0;0.7781125;90.40752;79.95044;359.9076;203.0129;359.6665
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_52_177.jpg;-15;0;0;0.7725605;90.3631;79.93706;359.9125;202.1792;359.5718
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_52_246.jpg;-15;0;0;0.7669034;90.31866;79.92429;359.9252;201.3496;359.4927
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_52_311.jpg;-15;0;0;0.7628934;90.2595;79.90848;359.9428;200.2464;359.4009
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_52_377.jpg;-11.99289;0;0;0.7595893;90.21533;79.89671;359.957;199.5348;359.3592
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_52_445.jpg;-8.981638;0;0;0.7569748;90.17135;79.88467;359.972;198.9609;359.3464
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_52_510.jpg;-5.978014;0;0;0.755245;90.1132;79.86802;359.9842;198.4352;359.369
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_52_578.jpg;-2.985802;0;0;0.7531949;90.07001;79.85493;359.9864;198.2174;359.4153
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_52_644.jpg;0;0;0;0.7500378;90.02726;79.84126;359.9825;198.1425;359.4845
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_52_711.jpg;0;0;0;0.747448;89.9707;79.82275;359.9701;198.1384;359.5923
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_52_778.jpg;0;0;0;0.7449847;89.92849;79.80897;359.9569;198.1383;359.6747
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_52_844.jpg;0;0;0;0.741673;89.88647;79.79524;359.9414;198.1382;359.7563
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_52_911.jpg;0;0;0;0.7391689;89.8307;79.77705;359.9182;198.1381;359.8611
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_52_978.jpg;0;0;0;0.7366501;89.78904;79.76347;359.9;198.1381;359.9351
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_53_045.jpg;0;0;0;0.7332748;89.74753;79.74995;359.8817;198.1382;0.003727324
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_53_112.jpg;0;0;0;0.7307359;89.69238;79.73198;359.8583;198.1382;0.08543637
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_53_179.jpg;0;0;0;0.7281957;89.65117;79.71855;359.8421;198.1383;0.1384855
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_53_245.jpg;0;0;0;0.7248132;89.61007;79.70517;359.8274;198.1384;0.1839708
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_53_312.jpg;0;0;0;0.7222595;89.5553;79.68742;359.8181;198.1361;0.2249438
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_53_378.jpg;0;0;0;0.7195686;89.5143;79.6741;359.8179;198.1351;0.2441729
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_53_445.jpg;0;0;0;0.7161902;89.47339;79.66078;359.8209;198.1343;0.2549973
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_53_512.jpg;0;0;0;0.7136784;89.41902;79.64307;359.8276;198.1338;0.2584259
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_53_597.jpg;0;0;0;0.7111999;89.3649;79.62538;359.8355;198.1338;0.2514525
